customer_id,tenure_months,monthly_charges,support_tickets,contract,total_charges,churn
1237,47,106.88,0,Two year,5023.36,1
1238,8,35.25,0,Two year,282.0,0
1239,18,99.88,0,One year,1797.84,0
1240,51,101.1,0,One year,5156.1,1
1241,23,112.82,0,One year,2594.86,0
1242,1,42.44,0,One year,42.44,0
1243,8,69.9,1,One year,559.2,0
1244,30,102.74,0,Month-to-month,3082.2,0
1245,56,86.73,0,One year,4856.88,0
1246,29,79.39,0,Month-to-month,2302.31,0
1247,53,85.2,0,Month-to-month,4515.6,0
1248,36,43.85,0,Month-to-month,1578.6,0
1249,44,22.55,0,Month-to-month,992.2,1
1250,35,93.63,1,Two year,3277.05,0
1251,56,52.68,0,One year,2950.08,0
1252,41,57.68,1,Month-to-month,2364.88,0
1253,6,81.26,0,Month-to-month,487.56,1
1254,51,85.72,0,Month-to-month,4371.72,0
1255,29,40.29,0,Month-to-month,1168.41,0
1256,53,102.6,0,Month-to-month,5437.8,0
1257,42,58.02,0,Month-to-month,2436.84,0
1258,35,83.17,0,Month-to-month,2910.95,1
1259,35,116.64,0,Month-to-month,4082.4,0
1260,20,76.48,0,Month-to-month,1529.6,0
1261,14,55.89,0,Month-to-month,782.46,0
1262,38,81.9,0,One year,3112.2,0
1263,26,70.18,1,Month-to-month,1824.68,0
1264,55,65.24,0,Month-to-month,3588.2,0
1265,5,93.23,0,Month-to-month,466.15,0
1266,44,112.45,0,Month-to-month,4947.8,0
1267,12,67.93,0,Month-to-month,815.16,0
1268,30,28.82,0,One year,864.6,0
1269,13,76.97,0,One year,1000.61,0
1270,26,44.5,0,Month-to-month,1157.0,0
1271,33,23.96,0,Month-to-month,790.68,1
1272,51,98.81,1,One year,5039.31,0
1273,41,47.28,1,Two year,1938.48,0
1274,52,97.71,1,Month-to-month,5080.92,0
1275,43,68.82,2,One year,2959.26,1
1276,24,51.79,0,Month-to-month,1242.96,1
1277,52,51.4,0,Two year,2672.8,0
1278,26,24.2,0,One year,629.2,0
1279,44,73.44,0,Month-to-month,3231.36,0
1280,51,102.36,0,Month-to-month,5220.36,0
1281,52,28.39,0,One year,1476.28,1
1282,41,30.86,0,Two year,1265.26,0
1283,25,72.93,0,Month-to-month,1823.25,0
1284,32,86.01,0,Month-to-month,2752.32,0
1285,29,89.47,0,Month-to-month,2594.63,0
1286,1,51.32,0,Month-to-month,51.32,1
1287,51,23.78,0,Month-to-month,1212.78,0
1288,23,61.46,0,One year,1413.58,1
1289,59,42.6,0,Month-to-month,2513.4,0
1290,25,20.11,0,Month-to-month,502.75,0
1291,52,88.57,0,Month-to-month,4605.64,1
1292,23,115.21,2,Month-to-month,2649.83,0
1293,11,59.12,0,Month-to-month,650.32,0
1294,44,50.03,0,One year,2201.32,0
1295,32,75.38,1,One year,2412.16,0
1296,53,105.2,0,One year,5575.6,1
1297,10,99.5,0,Two year,995.0,0
1298,40,88.48,2,Month-to-month,3539.2,0
1299,7,63.21,1,Two year,442.47,0
1300,31,89.04,1,Two year,2760.24,0
1301,4,41.6,0,Month-to-month,166.4,0
1302,19,48.39,0,Month-to-month,919.41,0
1303,13,97.78,0,Two year,1271.14,0
1304,10,113.0,0,Month-to-month,1130.0,0
1305,11,39.0,0,Two year,429.0,0
1306,28,49.61,0,Month-to-month,1389.08,0
1307,2,20.62,0,Month-to-month,41.24,0
1308,22,63.16,0,Month-to-month,1389.52,1
1309,54,41.03,0,Month-to-month,2215.62,0
1310,43,84.14,0,Month-to-month,3618.02,0
1311,7,90.96,0,Two year,636.72,0
1312,10,31.88,0,Month-to-month,318.8,0
1313,37,28.21,0,Month-to-month,1043.77,0
1314,55,110.63,0,Two year,6084.65,0
1315,24,58.92,0,Month-to-month,1414.08,1
1316,9,73.34,0,One year,660.06,0
1317,54,116.32,1,Month-to-month,6281.28,0
1318,24,95.91,0,Month-to-month,2301.84,0
1319,19,52.55,0,Two year,998.45,0
1320,43,28.58,0,Month-to-month,1228.94,0
1321,22,73.6,0,One year,1619.2,0
1322,4,53.61,0,One year,214.44,1
1323,15,22.17,0,Two year,332.55,0
1324,21,97.12,0,One year,2039.52,0
1325,44,58.49,0,Month-to-month,2573.56,0
1326,22,77.13,0,Two year,1696.86,0
1327,10,95.57,1,One year,955.7,0
1328,43,114.08,0,Two year,4905.44,1
1329,3,81.23,0,One year,243.69,0
1330,21,51.54,0,Month-to-month,1082.34,0
1331,44,31.01,0,One year,1364.44,0
1332,17,27.39,0,One year,465.63,1
1333,59,51.97,0,One year,3066.23,0
1334,14,86.08,0,One year,1205.12,0
1335,43,89.52,0,Two year,3849.36,1
1336,36,40.77,0,Month-to-month,1467.72,0
1337,12,28.28,0,Month-to-month,339.36,0
1338,29,50.55,0,Month-to-month,1465.95,0
1339,43,74.76,0,One year,3214.68,0
1340,22,95.47,0,Two year,2100.34,0
1341,35,72.97,0,Two year,2553.95,0
1342,45,48.7,1,Month-to-month,2191.5,0
1343,43,82.42,0,Month-to-month,3544.06,0
1344,55,46.48,0,One year,2556.4,0
1345,29,85.27,2,Month-to-month,2472.83,0
1346,19,104.19,1,Month-to-month,1979.61,0
1347,9,83.89,0,Month-to-month,755.01,1
1348,31,76.56,1,Month-to-month,2373.36,1
1349,1,50.71,0,One year,50.71,0
1350,14,107.68,0,Month-to-month,1507.52,0
1351,19,118.88,0,Month-to-month,2258.72,0
1352,39,97.75,0,Two year,3812.25,0
1353,53,77.36,0,Month-to-month,4100.08,0
1354,12,34.13,0,Month-to-month,409.56,0
1355,57,51.49,0,Month-to-month,2934.93,0
1356,53,56.69,0,Month-to-month,3004.57,1
1357,20,49.19,1,One year,983.8,0
1358,13,64.6,1,One year,839.8,0
1359,5,81.06,0,Month-to-month,405.3,0
1360,46,41.29,0,Month-to-month,1899.34,1
1361,26,44.98,1,Month-to-month,1169.48,0
1362,41,31.22,0,Two year,1280.02,0
1363,36,50.76,0,Month-to-month,1827.36,1
1364,6,69.74,1,Month-to-month,418.44,0
1365,32,68.98,0,Month-to-month,2207.36,1
1366,30,119.56,0,One year,3586.8,0
1367,3,118.11,0,One year,354.33,0
1368,33,63.66,0,Month-to-month,2100.78,0
1369,8,117.2,0,Month-to-month,937.6,0
1370,58,41.44,0,One year,2403.52,0
1371,30,74.11,0,One year,2223.3,1
1372,9,65.34,0,Month-to-month,588.06,0
1373,28,116.76,0,One year,3269.28,0
1374,34,103.62,0,Two year,3523.08,0
1375,30,41.41,0,Month-to-month,1242.3,0
1376,5,63.95,1,Month-to-month,319.75,0
1377,39,36.85,0,One year,1437.15,0
1378,34,72.91,1,Two year,2478.94,0
1379,55,99.35,0,Two year,5464.25,0
1380,10,23.59,1,Two year,235.9,0
1381,4,39.14,0,Month-to-month,156.56,0
1382,15,117.75,1,Month-to-month,1766.25,0
1383,21,116.08,0,Month-to-month,2437.68,0
1384,36,75.66,1,One year,2723.76,0
1385,56,84.61,0,Month-to-month,4738.16,0
1386,52,47.21,1,Two year,2454.92,1
1387,29,115.21,0,Month-to-month,3341.09,0
1388,46,86.98,0,Two year,4001.08,0
1389,29,86.68,0,Month-to-month,2513.72,0
1390,57,21.11,0,Month-to-month,1203.27,0
1391,59,105.3,0,One year,6212.7,0
1392,52,97.83,0,Month-to-month,5087.16,0
1393,5,88.49,0,Month-to-month,442.45,0
1394,16,94.08,1,Two year,1505.28,0
1395,12,35.66,0,Month-to-month,427.92,0
1396,32,91.88,2,Month-to-month,2940.16,0
1397,37,29.68,0,Two year,1098.16,0
1398,13,90.69,0,Two year,1178.97,0
1399,53,20.26,0,One year,1073.78,1
1400,59,97.62,0,One year,5759.58,0
1401,39,69.16,1,One year,2697.24,0
1402,20,40.44,1,Month-to-month,808.8,0
1403,17,92.92,1,Month-to-month,1579.64,0
1404,48,51.57,0,Month-to-month,2475.36,0
1405,37,108.38,1,Two year,4010.06,0
1406,11,38.02,0,Month-to-month,418.22,0
1407,7,113.86,0,One year,797.02,0
1408,27,117.08,0,Month-to-month,3161.16,1
1409,37,50.45,0,One year,1866.65,0
1410,58,106.25,0,Month-to-month,6162.5,0
1411,31,104.22,1,Two year,3230.82,0
1412,36,62.46,0,One year,2248.56,1
1413,1,56.37,0,One year,56.37,0
1414,39,48.24,0,Month-to-month,1881.36,0
1415,19,119.32,2,One year,2267.08,1
1416,32,45.58,0,Month-to-month,1458.56,0
1417,42,112.07,0,Month-to-month,4706.94,1
1418,51,62.83,0,Month-to-month,3204.33,0
1419,32,113.54,0,Month-to-month,3633.28,0
1420,58,103.88,0,Two year,6025.04,1
1421,49,35.58,0,One year,1743.42,0
1422,43,77.43,0,Month-to-month,3329.49,0
1423,50,87.35,1,Month-to-month,4367.5,0
1424,51,60.58,0,Two year,3089.58,0
1425,53,20.49,0,Month-to-month,1085.97,0
1426,23,52.53,0,Two year,1208.19,0
1427,1,103.89,0,Month-to-month,103.89,0
1428,7,26.28,0,Month-to-month,183.96,0
1429,46,30.54,0,One year,1404.84,0
1430,33,90.18,0,Two year,2975.94,1
1431,28,71.42,0,Month-to-month,1999.76,0
1432,1,69.82,1,One year,69.82,0
1433,27,57.36,0,Month-to-month,1548.72,0
1434,51,80.35,0,Two year,4097.85,1
1435,55,105.15,0,Month-to-month,5783.25,0
1436,21,47.69,0,One year,1001.49,0
1437,59,104.48,0,One year,6164.32,0
1438,27,61.66,0,One year,1664.82,1
1439,2,70.1,0,Month-to-month,140.2,0
1440,38,92.96,0,Month-to-month,3532.48,0
1441,14,45.87,0,Month-to-month,642.18,0
1442,41,112.16,0,Month-to-month,4598.56,0
1443,19,90.21,0,One year,1713.99,1
1444,19,81.89,1,Month-to-month,1555.91,0
1445,39,47.3,0,Month-to-month,1844.7,0
1446,54,89.58,0,Month-to-month,4837.32,1
1447,50,45.72,1,One year,2286.0,1
1448,51,101.65,0,One year,5184.15,0
1449,56,21.15,0,Two year,1184.4,0
1450,39,36.65,1,Month-to-month,1429.35,0
1451,24,75.78,0,One year,1818.72,0
1452,5,91.23,0,Month-to-month,456.15,0
1453,6,69.25,1,Two year,415.5,0
1454,24,107.78,0,Month-to-month,2586.72,0
1455,3,117.59,0,Two year,352.77,0
1456,20,66.43,0,Month-to-month,1328.6,0
1457,56,96.8,0,One year,5420.8,0
1458,37,69.48,0,Month-to-month,2570.76,0
1459,18,86.51,0,Month-to-month,1557.18,0
1460,22,42.49,0,Two year,934.78,0
1461,14,30.95,0,Two year,433.3,0
1462,43,117.9,0,Month-to-month,5069.7,0
1463,57,101.5,1,Month-to-month,5785.5,0
1464,52,48.54,0,Month-to-month,2524.08,1
1465,27,78.58,1,Month-to-month,2121.66,0
1466,50,58.01,1,Month-to-month,2900.5,1
1467,33,37.63,0,Month-to-month,1241.79,0
1468,9,61.88,0,Two year,556.92,0
1469,9,49.72,0,Month-to-month,447.48,0
1470,21,21.66,0,Month-to-month,454.86,0
1471,47,58.74,0,Month-to-month,2760.78,0
1472,5,112.09,0,One year,560.45,1
1473,19,102.82,1,Month-to-month,1953.58,0
1474,55,77.41,0,One year,4257.55,0
1475,57,51.86,3,One year,2956.02,0
1476,22,43.13,0,One year,948.86,0
1477,40,115.6,0,Month-to-month,4624.0,0
1478,30,76.46,0,One year,2293.8,0
1479,56,41.76,0,Month-to-month,2338.56,0
1480,11,44.95,0,One year,494.45,0
1481,26,115.96,1,Month-to-month,3014.96,0
1482,24,43.88,0,Month-to-month,1053.12,0
1483,31,30.67,1,Two year,950.77,1
1484,27,38.4,1,Month-to-month,1036.8,0
1485,14,96.62,0,Month-to-month,1352.68,0
1486,12,90.88,0,Month-to-month,1090.56,1
1487,43,63.79,0,Month-to-month,2742.97,0
1488,11,99.38,0,Month-to-month,1093.18,0
1489,25,71.75,0,Month-to-month,1793.75,0
1490,25,61.36,0,Month-to-month,1534.0,0
1491,48,31.74,0,Month-to-month,1523.52,1
1492,58,108.39,1,Month-to-month,6286.62,0
1493,5,47.56,0,One year,237.8,0
1494,44,81.63,0,Month-to-month,3591.72,0
1495,28,118.46,2,Month-to-month,3316.88,1
1496,58,38.94,0,Month-to-month,2258.52,0
1497,14,116.52,0,Month-to-month,1631.28,1
1498,7,85.27,0,One year,596.89,0
1499,3,32.87,0,Month-to-month,98.61,0
1500,4,97.19,0,Month-to-month,388.76,0
1501,30,115.18,0,Month-to-month,3455.4,0
1502,43,76.28,1,One year,3280.04,0
1503,5,88.86,2,Month-to-month,444.3,0
1504,29,22.63,0,Month-to-month,656.27,0
1505,36,118.91,1,Month-to-month,4280.76,0
1506,38,51.85,0,Month-to-month,1970.3,1
1507,19,22.39,0,Two year,425.41,0
1508,39,100.86,1,One year,3933.54,0
1509,14,117.33,0,Month-to-month,1642.62,1
1510,47,93.76,0,Two year,4406.72,1
1511,15,20.27,1,Two year,304.05,0
1512,42,26.34,0,Two year,1106.28,0
1513,7,78.43,0,Month-to-month,549.01,0
1514,28,53.57,0,One year,1499.96,1
1515,17,108.18,0,Month-to-month,1839.06,0
1516,21,107.37,0,Month-to-month,2254.77,1
1517,24,118.75,0,Month-to-month,2850.0,0
1518,36,91.58,1,One year,3296.88,1
1519,8,107.69,0,One year,861.52,0
1520,7,51.97,0,Month-to-month,363.79,0
1521,22,31.12,0,One year,684.64,0
1522,1,106.54,0,One year,106.54,0
1523,51,50.35,1,Month-to-month,2567.85,0
1524,27,61.93,0,Month-to-month,1672.11,0
1525,10,84.6,1,One year,846.0,0
1526,42,80.51,0,Two year,3381.42,0
1527,29,62.09,0,Month-to-month,1800.61,0
1528,4,58.62,0,Month-to-month,234.48,0
1529,51,32.27,1,Month-to-month,1645.77,0
1530,22,73.39,0,One year,1614.58,0
1531,48,43.29,0,Month-to-month,2077.92,0
1532,34,95.48,0,One year,3246.32,0
1533,8,87.49,0,One year,699.92,0
1534,58,27.19,0,Month-to-month,1577.02,0
1535,9,118.93,0,One year,1070.37,0
1536,40,98.05,0,Month-to-month,3922.0,0
1537,52,42.78,0,One year,2224.56,0
1538,34,23.07,1,Month-to-month,784.38,1
1539,40,67.84,0,Month-to-month,2713.6,0
1540,36,55.27,0,One year,1989.72,1
1541,8,74.65,0,Two year,597.2,0
1542,42,85.97,0,Month-to-month,3610.74,1
1543,28,99.72,0,Month-to-month,2792.16,0
1544,52,21.35,0,Month-to-month,1110.2,0
1545,41,91.43,1,One year,3748.63,1
1546,59,49.53,0,Month-to-month,2922.27,0
1547,8,118.64,1,Month-to-month,949.12,0
1548,37,104.62,0,Two year,3870.94,0
1549,46,76.04,0,Two year,3497.84,0
1550,31,79.78,0,Two year,2473.18,0
1551,10,39.21,0,Month-to-month,392.1,0
1552,48,42.63,0,One year,2046.24,0
1553,25,35.4,1,Month-to-month,885.0,0
1554,47,57.78,0,Month-to-month,2715.66,0
1555,58,31.2,0,Month-to-month,1809.6,0
1556,59,71.13,1,One year,4196.67,0
1557,22,83.85,0,Month-to-month,1844.7,0
1558,55,32.22,0,Month-to-month,1772.1,0
1559,1,54.42,1,One year,54.42,0
1560,20,27.03,0,One year,540.6,0
1561,20,72.58,0,Two year,1451.6,0
1562,22,85.03,0,One year,1870.66,1
1563,28,81.55,0,Month-to-month,2283.4,0
1564,34,101.39,0,Month-to-month,3447.26,0
1565,41,43.56,0,Two year,1785.96,0
1566,47,81.82,0,One year,3845.54,0
1567,43,50.28,1,Month-to-month,2162.04,0
1568,22,28.88,0,Month-to-month,635.36,0
1569,31,50.53,1,Month-to-month,1566.43,0
1570,48,27.14,0,Two year,1302.72,1
1571,19,115.86,0,One year,2201.34,0
1572,4,92.72,1,Month-to-month,370.88,0
1573,59,30.15,0,One year,1778.85,0
1574,36,98.63,0,Two year,3550.68,1
1575,32,55.22,0,One year,1767.04,0
1576,30,111.14,1,Two year,3334.2,0
1577,40,69.55,0,One year,2782.0,1
1578,23,107.27,0,Month-to-month,2467.21,0
1579,57,42.05,0,Two year,2396.85,0
1580,56,56.72,0,Two year,3176.32,1
1581,11,56.68,0,Two year,623.48,1
1582,43,29.71,0,One year,1277.53,0
1583,9,53.1,0,Two year,477.9,0
1584,32,85.97,1,Two year,2751.04,0
1585,13,66.65,0,Month-to-month,866.45,1
1586,19,107.92,0,Month-to-month,2050.48,0
1587,8,46.97,0,Two year,375.76,0
1588,24,55.48,0,Month-to-month,1331.52,0
1589,9,52.04,0,Month-to-month,468.36,0
1590,24,75.17,1,One year,1804.08,0
1591,47,38.82,0,One year,1824.54,0
1592,35,37.32,0,One year,1306.2,0
1593,31,113.95,0,Month-to-month,3532.45,0
1594,4,57.66,0,Month-to-month,230.64,0
1595,56,78.71,2,Month-to-month,4407.76,1
1596,49,25.52,0,One year,1250.48,1
1597,43,34.09,0,Two year,1465.87,1
1598,5,29.64,0,Month-to-month,148.2,0
1599,49,101.21,0,Month-to-month,4959.29,0
1600,16,30.31,0,One year,484.96,1
1601,25,71.63,0,Month-to-month,1790.75,0
1602,31,35.56,1,Month-to-month,1102.36,0
1603,43,47.88,0,Month-to-month,2058.84,0
1604,58,108.26,1,Month-to-month,6279.08,0
1605,27,83.16,1,Month-to-month,2245.32,0
1606,53,116.37,2,Two year,6167.61,0
1607,35,79.97,0,Month-to-month,2798.95,0
1608,46,20.95,1,One year,963.7,0
1609,48,61.56,0,Month-to-month,2954.88,1
1610,24,22.24,0,Month-to-month,533.76,0
1611,41,51.4,0,Month-to-month,2107.4,0
1612,36,68.16,0,Month-to-month,2453.76,0
1613,53,77.55,0,One year,4110.15,0
1614,17,43.87,0,Month-to-month,745.79,0
1615,24,75.83,1,Month-to-month,1819.92,0
1616,48,59.49,0,Month-to-month,2855.52,0
1617,27,70.66,0,One year,1907.82,0
1618,15,39.6,0,Two year,594.0,0
1619,24,35.68,0,One year,856.32,0
1620,58,95.45,0,Two year,5536.1,0
1621,25,53.0,0,Month-to-month,1325.0,1
1622,56,84.42,0,Two year,4727.52,0
1623,50,76.55,0,One year,3827.5,1
1624,53,109.95,0,Month-to-month,5827.35,0
1625,25,108.07,0,One year,2701.75,0
1626,16,64.31,0,Month-to-month,1028.96,0
1627,4,40.47,0,One year,161.88,0
1628,10,83.22,1,Month-to-month,832.2,0
1629,47,83.68,0,One year,3932.96,0
1630,21,89.24,0,Month-to-month,1874.04,0
1631,3,110.75,0,Month-to-month,332.25,0
1632,31,98.26,0,One year,3046.06,0
1633,13,82.53,0,One year,1072.89,0
1634,26,80.1,1,One year,2082.6,0
1635,1,41.28,0,One year,41.28,0
1636,34,85.14,0,One year,2894.76,0
1637,35,101.45,0,Month-to-month,3550.75,0
1638,14,112.23,0,Month-to-month,1571.22,0
1639,12,111.67,0,Month-to-month,1340.04,0
1640,27,76.11,0,One year,2054.97,0
1641,25,45.98,0,Month-to-month,1149.5,0
1642,52,53.38,0,Two year,2775.76,0
1643,55,119.78,0,One year,6587.9,0
1644,44,72.56,1,Month-to-month,3192.64,0
1645,42,101.59,0,Month-to-month,4266.78,0
1646,48,79.7,0,Month-to-month,3825.6,0
1647,14,70.69,0,Month-to-month,989.66,0
1648,56,54.85,0,Month-to-month,3071.6,0
1649,41,73.78,1,Month-to-month,3024.98,0
1650,32,20.67,0,Month-to-month,661.44,0
1651,39,107.67,0,One year,4199.13,1
1652,58,76.15,1,Two year,4416.7,0
1653,16,22.43,0,Month-to-month,358.88,0
1654,26,101.82,0,Month-to-month,2647.32,0
1655,42,33.54,0,One year,1408.68,1
1656,32,23.06,0,Two year,737.92,0
1657,47,66.23,0,Month-to-month,3112.81,0
1658,57,116.07,0,Month-to-month,6615.99,0
1659,51,29.36,0,Month-to-month,1497.36,0
1660,34,26.56,0,Month-to-month,903.04,1
1661,39,107.99,0,One year,4211.61,1
1662,29,102.14,0,One year,2962.06,0
1663,44,102.0,1,One year,4488.0,1
1664,21,66.78,1,One year,1402.38,1
1665,15,62.75,1,Month-to-month,941.25,0
1666,10,60.11,0,Month-to-month,601.1,0
1667,43,78.22,1,Month-to-month,3363.46,0
1668,4,92.9,0,Two year,371.6,0
1669,18,98.43,0,Two year,1771.74,0
1670,16,85.48,1,Two year,1367.68,1
1671,4,76.25,1,Month-to-month,305.0,0
1672,48,61.24,0,Month-to-month,2939.52,1
1673,7,51.99,1,One year,363.93,0
1674,43,48.62,0,Two year,2090.66,1
1675,6,49.62,0,One year,297.72,0
1676,21,88.28,0,Month-to-month,1853.88,0
1677,58,96.24,3,Month-to-month,5581.92,0
1678,55,79.76,1,One year,4386.8,0
1679,14,42.29,1,One year,592.06,0
1680,25,39.44,0,Month-to-month,986.0,0
1681,59,96.57,1,One year,5697.63,0
1682,47,117.87,0,Month-to-month,5539.89,1
1683,16,21.59,0,Two year,345.44,0
1684,37,44.89,0,Month-to-month,1660.93,1
1685,17,99.23,0,One year,1686.91,0
1686,59,91.92,0,Month-to-month,5423.28,0
1687,52,44.6,0,Month-to-month,2319.2,0
1688,10,75.49,0,Month-to-month,754.9,0
1689,20,78.56,1,Month-to-month,1571.2,0
1690,25,92.14,0,Month-to-month,2303.5,0
1691,19,66.37,0,One year,1261.03,0
1692,57,60.48,0,Month-to-month,3447.36,0
1693,56,50.8,1,Month-to-month,2844.8,0
1694,53,43.83,0,One year,2322.99,1
1695,15,29.25,0,Two year,438.75,0
1696,7,84.59,0,Month-to-month,592.13,0
1697,53,86.96,2,Month-to-month,4608.88,0
1698,28,88.73,1,Month-to-month,2484.44,0
1699,24,20.31,1,Month-to-month,487.44,0
1700,54,63.83,0,Month-to-month,3446.82,0
1701,6,32.26,0,One year,193.56,0
1702,5,72.66,1,One year,363.3,0
1703,24,117.97,0,One year,2831.28,0
1704,47,69.93,0,One year,3286.71,0
1705,40,57.46,0,Month-to-month,2298.4,0
1706,3,101.38,0,Month-to-month,304.14,1
1707,14,116.82,0,Month-to-month,1635.48,0
1708,43,48.71,0,Month-to-month,2094.53,0
1709,27,100.3,1,Month-to-month,2708.1,0
1710,25,119.61,0,Month-to-month,2990.25,0
1711,18,31.18,0,One year,561.24,1
1712,24,73.1,0,Month-to-month,1754.4,0
1713,2,101.35,0,Month-to-month,202.7,0
1714,46,57.63,0,Month-to-month,2650.98,0
1715,59,64.58,0,Month-to-month,3810.22,0
1716,22,95.09,0,Month-to-month,2091.98,0
1717,48,29.83,0,Month-to-month,1431.84,1
1718,18,56.05,1,Month-to-month,1008.9,0
1719,57,76.37,1,Month-to-month,4353.09,1
1720,34,43.86,0,One year,1491.24,0
1721,44,104.0,0,One year,4576.0,0
1722,12,96.59,1,Month-to-month,1159.08,0
1723,35,116.55,0,Two year,4079.25,0
1724,3,72.3,0,Month-to-month,216.9,1
1725,33,30.65,0,Month-to-month,1011.45,0
1726,27,113.66,0,One year,3068.82,0
1727,20,103.42,1,One year,2068.4,0
1728,27,74.44,0,Month-to-month,2009.88,0
1729,27,103.63,0,One year,2798.01,0
1730,52,108.17,0,Two year,5624.84,0
1731,53,97.61,0,Month-to-month,5173.33,0
1732,56,77.13,0,Month-to-month,4319.28,0
1733,8,81.53,1,Month-to-month,652.24,0
1734,36,104.44,1,Month-to-month,3759.84,0
1735,32,82.22,1,Month-to-month,2631.04,1
1736,16,40.65,0,Month-to-month,650.4,1
1737,29,89.15,0,One year,2585.35,0
1738,13,73.2,0,Two year,951.6,0
1739,47,46.32,0,Month-to-month,2177.04,0
1740,24,20.08,0,Month-to-month,481.92,0
1741,7,43.55,0,Month-to-month,304.85,0
1742,6,87.36,1,Two year,524.16,0
1743,56,107.83,1,Month-to-month,6038.48,1
1744,29,103.07,0,One year,2989.03,0
1745,35,30.81,0,Two year,1078.35,0
1746,24,27.11,0,Month-to-month,650.64,0
1747,22,96.16,0,One year,2115.52,0
1748,11,48.48,0,Month-to-month,533.28,1
1749,16,47.18,0,Two year,754.88,0
1750,54,20.2,1,Two year,1090.8,0
1751,15,29.85,0,Month-to-month,447.75,0
1752,57,33.56,3,Month-to-month,1912.92,0
1753,24,35.94,0,One year,862.56,0
1754,2,64.53,0,Month-to-month,129.06,0
1755,21,101.41,0,Two year,2129.61,0
1756,12,101.23,0,Two year,1214.76,0
1757,13,111.0,0,Month-to-month,1443.0,0
1758,48,64.36,0,One year,3089.28,0
1759,27,90.87,1,One year,2453.49,0
1760,19,68.83,0,Month-to-month,1307.77,0
1761,46,24.98,0,One year,1149.08,0
1762,2,28.04,0,Month-to-month,56.08,0
1763,53,44.59,0,One year,2363.27,0
1764,29,118.16,1,Month-to-month,3426.64,1
1765,24,89.19,1,Month-to-month,2140.56,0
1766,39,46.8,0,Month-to-month,1825.2,0
1767,21,90.63,1,Month-to-month,1903.23,1
1768,34,86.13,0,Two year,2928.42,0
1769,52,24.33,0,One year,1265.16,0
1770,47,56.15,0,Month-to-month,2639.05,0
1771,31,97.37,0,Month-to-month,3018.47,0
1772,1,27.85,0,One year,27.85,0
1773,15,108.44,0,One year,1626.6,0
1774,34,113.09,0,One year,3845.06,0
1775,53,105.31,0,One year,5581.43,0
1776,45,31.74,0,Month-to-month,1428.3,0
1777,17,76.52,0,Two year,1300.84,0
1778,1,90.76,0,One year,90.76,0
1779,46,108.8,0,Month-to-month,5004.8,1
1780,46,29.58,2,Two year,1360.68,0
1781,31,101.58,0,Month-to-month,3148.98,0
1782,19,47.8,0,Month-to-month,908.2,0
1783,37,79.23,0,Month-to-month,2931.51,0
1784,11,91.98,0,Month-to-month,1011.78,1
1785,46,97.7,1,Month-to-month,4494.2,0
1786,25,49.47,0,One year,1236.75,0
1787,15,80.74,0,One year,1211.1,0
1788,40,48.75,0,One year,1950.0,1
1789,36,119.83,0,One year,4313.88,0
1790,34,101.45,0,Two year,3449.3,0
1791,43,61.4,0,Month-to-month,2640.2,0
1792,1,107.91,0,Two year,107.91,0
1793,6,93.25,0,Month-to-month,559.5,0
1794,27,112.87,2,Month-to-month,3047.49,0
1795,13,37.16,1,Month-to-month,483.08,0
1796,56,49.48,0,One year,2770.88,0
1797,50,29.37,0,Month-to-month,1468.5,0
1798,43,51.8,0,One year,2227.4,0
1799,21,58.12,0,Two year,1220.52,0
1800,47,83.27,0,One year,3913.69,0
1801,25,67.15,0,One year,1678.75,0
1802,5,91.77,0,Month-to-month,458.85,0
1803,19,46.92,0,Two year,891.48,0
1804,29,37.31,1,One year,1081.99,0
1805,50,57.91,1,Month-to-month,2895.5,0
1806,20,63.81,1,Month-to-month,1276.2,1
1807,16,62.21,0,Month-to-month,995.36,0
1808,18,111.36,0,Two year,2004.48,0
1809,8,46.96,0,Month-to-month,375.68,0
1810,40,55.2,0,One year,2208.0,0
1811,1,41.52,0,Month-to-month,41.52,0
1812,56,57.19,0,Month-to-month,3202.64,0
1813,3,58.99,0,One year,176.97,0
1814,27,77.54,0,Month-to-month,2093.58,0
1815,52,47.84,1,One year,2487.68,0
1816,5,45.95,0,One year,229.75,0
1817,17,91.91,0,Two year,1562.47,0
1818,14,111.02,0,Month-to-month,1554.28,0
1819,5,32.21,0,One year,161.05,0
1820,31,38.23,0,One year,1185.13,0
1821,53,33.31,1,Month-to-month,1765.43,0
1822,21,88.36,0,Month-to-month,1855.56,0
1823,37,41.4,0,Month-to-month,1531.8,0
1824,35,80.46,0,Month-to-month,2816.1,1
1825,51,40.17,0,Month-to-month,2048.67,0
1826,37,101.78,1,Month-to-month,3765.86,0
1827,32,51.61,0,One year,1651.52,1
1828,45,86.96,1,Month-to-month,3913.2,0
1829,36,34.87,0,Two year,1255.32,0
1830,33,50.59,0,Month-to-month,1669.47,0
1831,51,49.72,0,Month-to-month,2535.72,1
1832,52,83.51,0,Two year,4342.52,0
1833,6,88.09,0,Two year,528.54,0
1834,34,104.52,0,One year,3553.68,0
1835,1,38.33,0,Month-to-month,38.33,0
1836,10,96.04,0,Month-to-month,960.4,0
1837,32,91.19,0,Month-to-month,2918.08,1
1838,36,75.75,1,One year,2727.0,0
1839,25,85.02,0,Two year,2125.5,0
1840,39,29.0,0,One year,1131.0,0
